UV_0,AL_0,Mx_0,My_0,Mz_0,time_0,UV_1,AL_1,Mx_1,My_1,Mz_1,time_1,UV_2,AL_2,Mx_2,My_2,Mz_2,time_2,UV_3,AL_3,Mx_3,My_3,Mz_3,time_3,lon_deg,lon_min,lon_sec,lat_deg,lat_min,lat_sec,Altitude_GPS,time_GPS,temperature,pressure_log,Pressure,Altitude_est,Vertical speed,RSSI
251,4508,0.417323,-0.503937,0.748031,12:23:40,200,4508,0.417323,-0.480315,0.76378,12:23:40,2015,65091,0.425197,-0.456693,0.771654,12:23:40,268,7334,0.480315,-0.425197,0.76378,12:23:40,0,0,0,54,36,48,0,12:23:40,-46.5,50360,9473.541482,15472.44,3.29,-94
248,4417,0.401575,-0.165354,0.897638,12:23:42,248,5500,0.393701,-0.15748,0.897638,12:23:42,2032,65091,0.393701,-0.149606,0.897638,12:23:43,229,5945,0.425197,-0.149606,0.88189,12:23:42,0,0,0,54,36,48,0,12:23:42,-46,50353,9461.490645,15479.03,2.35,-95
298,5500,0.732283,-0.031496,0.669291,12:23:45,280,6671,0.708661,-0.062992,0.692913,12:23:44,2450,65091,0.692913,-0.094488,0.708661,12:23:44,188,4417,0.692913,-0.102362,0.700787,12:23:44,0,0,0,54,36,48,0,12:23:44,-46,50348,9452.89229,15483.74,4.23,-93
194,3441,-0.275591,-0.566929,0.771654,12:23:46,1863,56888,-0.275591,-0.566929,0.771654,12:23:46,370,9000,-0.283465,-0.559055,0.771654,12:23:46,208,4600,-0.299213,-0.559055,0.76378,12:23:46,0,0,0,54,36,48,0,12:23:46,-46,50339,9437.434934,15492.2,4.23,-96
325,6671,0.401575,-0.653543,0.629921,12:23:48,2175,65091,0.377953,-0.685039,0.614173,12:23:48,213,4328,0.362205,-0.708661,0.598425,12:23:48,246,5719,0.354331,-0.700787,0.614173,12:23:48,0,0,0,54,36,48,0,12:23:48,-46.5,50330,9422.002852,15500.66,1.41,-95
1936,64005,0.015748,-0.204724,0.976378,12:23:50,269,6299,0,-0.181102,0.976378,12:23:50,242,4693,0,-0.15748,0.984252,12:23:50,209,5083,0.031496,-0.102362,0.992126,12:23:51,0,0,0,54,36,48,0,12:23:50,-46,50327,9416.864434,15503.49,3.45,-95
405,8358,0.519685,0.19685,0.818898,12:23:53,239,4885,0.551181,0.204724,0.80315,12:23:54,210,4417,0.551181,0.181102,0.80315,12:23:54,1382,65091,0.551181,0.181102,0.811024,12:23:54,0,0,0,54,36,48,0,12:23:53,-46,50316,9398.047528,15513.82,4.23,-96
224,3987,0.259843,0.535433,0.795276,12:23:56,267,5831,0.299213,0.496063,0.80315,12:23:56,1349,45672,0.338583,0.488189,0.795276,12:23:56,1303,65091,0.362205,0.496063,0.779528,12:23:56,0,0,0,54,36,48,0,12:23:55,-45,50307,9382.679846,15522.28,2.82,-93
272,4885,0.393701,-0.472441,0.779528,12:23:58,274,7062,0.354331,-0.488189,0.787402,12:23:58,1960,60853,0.330709,-0.464567,0.811024,12:23:58,211,4693,0.267717,-0.480315,0.826772,12:23:58,0,0,0,54,36,48,0,12:23:57,-46,50301,9372.448686,15527.92,2.82,-96
279,5609,-0.173228,-0.055118,0.976378,12:24:00,1622,56888,-0.15748,-0.094488,0.976378,12:24:00,261,5393,-0.212598,-0.165354,0.96063,12:24:00,182,4155,-0.220472,-0.173228,0.952756,12:24:00,0,0,0,54,36,48,0,12:23:59,-46,50295,9362.228681,15533.55,4.23,-92
2639,65091,-0.488189,-0.692913,0.519685,12:24:01,216,4600,-0.488189,-0.685039,0.535433,12:24:01,280,5609,-0.472441,-0.677165,0.543307,12:24:01,250,6299,-0.464567,-0.692913,0.543307,12:24:01,0,0,0,54,36,48,0,12:24:01,-45.5,50286,9346.919563,15542,2.82,-93
418,9000,0.622047,0.11811,0.771654,12:24:03,229,4693,0.622047,0.102362,0.771654,12:24:03,192,4070,0.614173,0.094488,0.779528,12:24:04,1285,62937,0.590551,0.07874,0.795276,12:24:03,0,0,0,54,36,48,0,12:24:03,-47,50280,9336.727393,15547.64,2.82,-95
226,4070,0.275591,0.015748,0.952756,12:24:06,247,5185,0.283465,-0.015748,0.952756,12:24:06,394,35404,0.291339,0,0.952756,12:24:06,1229,56888,0.322835,0,0.937008,12:24:06,0,0,0,54,36,48,0,12:24:05,-47.5,50274,9326.546336,15553.27,3.28,-94
308,5719,0.755906,-0.330709,0.551181,12:24:08,283,7473,0.76378,-0.346457,0.527559,12:24:08,35244,6930,0.76378,-0.354331,0.535433,12:24:08,208,4600,0.76378,-0.354331,0.527559,12:24:08,0,0,0,54,36,48,0,12:24:07,-46.5,50267,9314.682464,15559.83,4.69,-97
364,7473,-0.110236,0.086614,0.984252,12:24:10,1510,43410,-0.149606,0.102362,0.976378,12:24:10,245,4885,-0.15748,0.110236,0.976378,12:24:10,161,3441,-0.19685,0.173228,0.96063,12:24:10,0,0,0,54,36,48,0,12:24:09,-46,50257,9297.760248,15569.21,6.56,-94
1662,64005,-0.070866,-0.125984,0.984252,12:24:12,216,4417,-0.102362,0.866142,0.448819,12:24:12,424,5500,-0.299213,1,-0.165354,12:24:12,1314,41962,-0.188976,-0.125984,0.968504,12:24:12,0,0,0,54,36,48,144,12:24:11,-50,50243,9274.120776,15582.34,0.94,-96
275,4983,0.629921,0.503937,0.574803,12:24:14,271,5831,0.653543,0.472441,0.582677,12:24:14,309,9685,0.653543,0.433071,0.606299,12:24:14,1984,65091,0.637795,0.393701,0.653543,12:24:15,0,0,0,54,36,48,0,12:24:14,-47,50240,9269.062999,15585.15,2.34,-92
181,3156,-0.19685,-0.275591,0.937008,12:24:16,279,6671,-0.244094,-0.291339,0.92126,12:24:17,1563,40562,-0.259843,-0.283465,0.913386,12:24:16,191,4417,-0.259843,-0.283465,0.913386,12:24:16,0,0,0,54,36,48,0,12:24:16,-47,50235,9260.639498,15589.84,4.68,-95
296,6061,0.015748,-0.795276,0.590551,12:24:18,2276,65091,0,-0.818898,0.566929,12:24:18,256,5185,-0.007874,-0.834646,0.543307,12:24:18,255,6061,-0.070866,-0.850394,0.511811,12:24:18,0,0,0,54,36,48,0,12:24:18,-47,50225,9243.815453,15599.21,2.34,-94
1956,65091,-0.031496,0.047244,0.992126,12:23:23,240,5083,0.031496,0.023622,0.992126,12:23:23,245,4788,0.149606,0.03937,0.984252,12:23:23,249,6545,0.19685,0.031496,0.976378,12:24:20,0,0,0,54,36,48,0,12:24:20,-47.5,50220,9235.414894,15603.89,2.81,-96
274,5185,0.283465,-0.047244,0.952756,12:24:22,229,4788,0.299213,-0.023622,0.944882,12:24:22,271,5945,0.322835,-0.03937,0.937008,12:24:22,1325,65091,0.314961,0,0.944882,12:24:22,0,0,0,54,36,48,0,12:24:22,-47.5,50214,9225.3443,15609.51,5.15,-95
263,4788,0.551181,-0.086614,0.826772,12:24:24,248,5609,0.582677,-0.055118,0.80315,12:24:24,2298,65091,0.598425,-0.07874,0.787402,12:24:25,226,5719,0.622047,-0.070866,0.771654,12:24:25,0,0,0,54,36,48,0,12:24:24,-47,50203,9206.910051,15619.81,2.34,-93
288,5288,0.456693,-0.606299,0.637795,12:24:27,1863,56888,0.409449,-0.622047,0.661417,12:24:27,1682,48870,0.385827,-0.645669,0.653543,12:24:27,224,4983,0.362205,-0.629921,0.677165,12:24:27,0,0,0,54,36,48,0,12:24:26,-47,50198,9198.543028,15624.49,4.21,-95
296,5945,0.283465,0.23622,0.929134,12:24:29,1464,45672,0.299213,0.204724,0.929134,12:24:29,232,4885,0.291339,0.15748,0.937008,12:24:29,150,3368,0.291339,0.102362,0.944882,12:24:29,0,0,0,54,36,48,0,12:24:28,-46,50189,9183.50154,15632.91,5.15,-94
2529,65091,-0.661417,-0.440945,0.590551,12:24:31,295,6799,-0.653543,-0.417323,0.622047,12:24:31,279,5609,-0.661417,-0.385827,0.637795,12:24:31,223,5393,-0.685039,-0.354331,0.629921,12:24:31,0,0,0,54,36,48,0,12:24:30,-46.5,50178,9165.150894,15643.2,4.21,-95
1638,51411,0.291339,-0.165354,0.937008,12:24:33,211,4241,0.291339,-0.188976,0.929134,12:24:33,224,4508,0.338583,-0.188976,0.913386,12:24:33,358,9000,0.377953,-0.188976,0.897638,12:24:33,0,0,0,54,36,48,0,12:24:32,-46.5,50169,9150.164003,15651.62,3.74,-96
298,5831,0.346457,0.094488,0.929134,12:24:35,239,5083,0.338583,0.141732,0.929134,12:24:35,253,5500,0.322835,0.204724,0.913386,12:24:35,1626,65091,0.314961,0.314961,0.889764,12:24:36,0,0,0,54,36,48,0,12:24:35,-46.5,50157,9130.219593,15662.84,1.87,-96
275,4885,0.708661,0.204724,0.661417,12:24:37,259,5609,0.700787,0.19685,0.677165,12:24:38,1989,57855,0.661417,0.15748,0.724409,12:24:37,844,54081,0.645669,0.102362,0.748031,12:24:37,0,0,0,54,36,48,0,12:24:37,-47.5,50153,9123.58112,15666.58,4.2,-93
194,3515,-0.070866,-0.228346,0.968504,12:24:39,271,6299,-0.062992,-0.228346,0.968504,12:24:39,1707,49703,-0.055118,-0.181102,0.976378,12:24:39,192,4508,-0.007874,-0.181102,0.976378,12:24:39,0,0,0,54,36,48,0,12:24:39,-47.5,50144,9108.662197,15674.98,2.34,-93
271,5083,0.322835,-0.700787,0.622047,12:24:41,2159,65091,0.307087,-0.708661,0.622047,12:24:41,1401,34217,0.267717,-0.724409,0.622047,12:24:41,236,5288,0.251969,-0.740157,0.614173,12:24:41,0,0,0,54,36,48,0,12:24:41,-47.5,50139,9100.384449,15679.65,5.14,-95
324,6671,0.165354,-0.503937,0.84252,12:24:43,1954,65091,0.19685,-0.496063,0.84252,12:24:43,229,4600,0.212598,-0.440945,0.866142,12:24:43,215,4788,0.212598,-0.393701,0.889764,12:24:43,0,0,0,54,36,48,0,12:24:43,-46,50128,9082.199871,15689.93,3.27,-95
1899,54081,0.173228,-0.03937,0.976378,12:24:45,306,7473,0.165354,-0.102362,0.976378,12:24:45,221,4417,0.11811,-0.11811,0.984252,12:24:46,197,4788,0.110236,-0.133858,0.976378,12:24:46,0,0,0,54,36,48,0,12:24:45,-45.5,50121,9070.646788,15696.46,4.2,-92
2929,65091,-0.629921,-0.787402,0.866142,12:24:48,24827,5500,-0.637795,0.220472,0.732283,12:24:48,283,5831,-0.606299,0.251969,0.748031,12:24:48,3299,5609,-0.622047,0.267717,0.76378,12:24:48,0,0,0,54,36,48,0,12:24:47,-46.5,50112,9055.814414,15704.86,2.33,-96
1842,40562,0.133858,-0.425197,0.889764,12:24:50,176,3515,0.173228,-0.425197,0.88189,12:24:50,248,5185,0.188976,-0.456693,0.858268,12:24:50,1213,44906,0.188976,-0.488189,0.84252,12:24:50,0,0,0,54,36,48,0,12:24:49,-47.5,50107,9047.584688,15709.53,2.33,-96
279,5288,0.527559,0.393701,0.748031,12:24:52,259,5609,0.551181,0.409449,0.716535,12:24:52,258,5831,0.551181,0.448819,0.692913,12:24:52,2339,65091,0.590551,0.488189,0.629921,12:24:52,0,0,0,54,49,36,3,12:24:51,-47,50102,9039.36244,15714.19,4.2,-97
263,4693,0.574803,0.15748,0.795276,12:24:54,251,5393,0.559055,0.141732,0.811024,12:24:54,1084,21517,0.488189,0.07874,0.858268,12:24:54,1485,65091,0.448819,0.047244,0.88189,12:24:54,0,0,0,54,36,48,0,12:24:53,-48,50093,9024.581216,15722.59,3.42,-95
184,3296,-0.03937,-0.165354,0.984252,12:24:56,234,5083,0,-0.188976,0.976378,12:24:56,445,29846,0.03937,-0.165354,0.984252,12:24:56,1144,46452,0.062992,-0.15748,0.984252,12:24:57,0,0,0,54,36,48,0,12:24:56,-49,50082,9006.548093,15732.84,3.26,-96
299,5500,0.811024,-0.299213,0.496063,12:24:58,215,4885,0.80315,-0.275591,0.511811,12:24:59,2623,65091,0.795276,-0.291339,0.519685,12:24:58,258,6799,0.80315,-0.299213,0.503937,12:24:58,0,0,0,54,36,48,0,12:24:58,-48.5,50075,8995.091233,15739.37,5.12,-92
226,3987,0.133858,0.023622,0.984252,12:25:00,272,6061,0.125984,0.047244,0.984252,12:25:00,1899,57855,0.110236,0.015748,0.992126,12:25:00,191,4693,0.086614,0.070866,0.992126,12:25:00,0,0,0,54,36,48,0,12:25:00,-47.5,50064,8977.117031,15749.62,1.86,-94
261,4788,0.456693,-0.23622,0.850394,12:25:02,253,5719,0.464567,-0.267717,0.834646,12:25:02,2212,65091,0.456693,-0.291339,0.834646,12:25:02,211,5288,0.511811,-0.275591,0.80315,12:25:02,0,0,0,54,36,48,0,12:25:02,-47.5,50060,8970.589865,15753.34,3.26,-95
296,5393,0.716535,-0.409449,0.551181,12:25:04,208,4788,0.708661,-0.401575,0.566929,12:25:04,2606,65091,0.700787,-0.409449,0.566929,12:25:04,247,6421,0.685039,-0.385827,0.606299,12:25:04,0,0,0,54,36,48,0,12:25:04,-47,50053,8959.178741,15759.86,3.72,-94
187,3296,-0.07874,-0.031496,0.992126,12:25:06,245,5288,-0.086614,-0.047244,0.992126,12:25:06,516,10417,-0.07874,-0.062992,0.992126,12:25:07,1293,48870,-0.070866,-0.031496,0.992126,12:25:07,0,0,0,54,36,48,0,12:25:06,-47,50045,8946.155228,15767.31,4.65,-96
282,5393,0.606299,0.401575,0.677165,12:25:09,261,5609,0.622047,0.401575,0.661417,12:25:09,243,5393,0.622047,0.425197,0.645669,12:25:09,2314,65091,0.637795,0.448819,0.614173,12:25:09,0,0,0,54,36,48,0,12:25:08,-48,50035,8929.902452,15776.62,2.79,-95
1169,41257,-0.086614,0.094488,0.984252,12:25:10,229,4508,-0.07874,0.015748,0.992126,12:25:10,264,5609,-0.094488,-0.07874,0.992126,12:25:10,1238,51411,-0.094488,-0.133858,0.984252,12:25:10,0,0,0,54,36,48,0,12:25:10,-47.5,50029,8920.164962,15782.2,2.79,-93
1802,59837,0.19685,-0.259843,0.937008,12:25:12,226,5288,0.141732,-0.212598,0.96063,12:25:12,232,4693,0.11811,-0.15748,0.976378,12:25:12,218,5288,0.070866,-0.141732,0.984252,12:25:12,0,0,0,54,36,48,0,12:25:12,-47.5,50023,8910.438089,15787.79,4.65,-95
287,5288,-0.188976,-0.716535,0.661417,12:25:14,2212,65091,-0.173228,-0.716535,0.661417,12:25:14,267,5719,-0.149606,-0.708661,0.685039,12:25:14,239,5500,-0.086614,-0.732283,0.669291,12:25:14,0,0,0,54,36,48,0,12:25:14,-47,50013,8894.250195,15797.09,#DIV/0!,-93
287,5288,-0.188976,-0.716535,0.661417,12:25:14,2212,65091,-0.173228,-0.716535,0.661417,12:25:14,267,5719,-0.149606,-0.708661,0.685039,12:25:14,239,5500,-0.086614,-0.732283,0.669291,12:25:14,0,0,0,54,36,48,0,12:25:14,-47,50013,8894.250195,15797.09,3.53,-93
250,4788,0.448819,0.062992,0.88189,12:25:20,245,5185,0.472441,0.102362,0.866142,12:25:20,283,6421,0.488189,0.110236,0.858268,12:25:20,1798,65091,0.519685,0.11811,0.834646,12:25:20,0,0,0,54,36,48,0,12:25:19,-47,49994,8863.574165,15814.75,2.79,-92
1605,49703,0.031496,0.559055,0.818898,12:25:22,248,5185,0.015748,0.551181,0.826772,12:25:22,248,5185,0.007874,0.535433,0.84252,12:25:22,1322,53176,-0.023622,0.511811,0.850394,12:25:22,0,0,0,54,36,48,0,12:25:21,-47.5,49988,8853.908993,15820.33,4.65,-96
2047,59837,0.244094,-0.228346,0.937008,12:25:24,242,5831,0.244094,-0.251969,0.929134,12:25:24,219,4328,0.220472,-0.259843,0.937008,12:25:24,218,5393,0.220472,-0.267717,0.929134,12:25:24,0,0,0,54,36,48,0,12:25:23,-47,49978,8837.823786,15829.62,1.86,-95
1645,44151,-0.125984,-0.456693,0.874016,12:25:26,1637,55937,-0.149606,-0.440945,0.88189,12:25:26,247,4983,-0.165354,-0.456693,0.866142,12:25:26,217,5083,-0.188976,-0.433071,0.874016,12:25:26,0,0,0,54,36,48,0,12:25:25,-47,49974,8831.397888,15833.33,3.71,-95
264,5185,-0.133858,-0.700787,0.692913,12:25:27,2178,65091,-0.110236,-0.700787,0.700787,12:25:27,267,5719,-0.094488,-0.700787,0.700787,12:25:28,236,5393,-0.062992,-0.685039,0.716535,12:25:28,0,0,0,54,36,48,0,12:25:27,-46.5,49966,8818.560102,15840.76,3.25,-95
259,4885,0.181102,-0.141732,0.968504,12:25:30,1760,53176,0.188976,-0.181102,0.96063,12:25:30,299,7197,0.204724,-0.181102,0.952756,12:25:29,170,3667,0.220472,-0.11811,0.96063,12:25:29,0,0,0,54,36,48,0,12:25:29,-46.5,49959,8807.342348,15847.26,2.78,-93
277,5185,0.488189,-0.409449,0.755906,12:25:31,1523,40562,0.464567,-0.456693,0.748031,12:25:31,1901,60853,0.456693,-0.456693,0.755906,12:25:31,208,4788,0.448819,-0.488189,0.740157,12:25:31,0,0,0,54,36,48,0,12:25:31,-47,49953,8797.738486,15852.83,2.32,-94
285,5288,0.535433,-0.574803,0.614173,12:25:33,239,6061,0.519685,-0.559055,0.637795,12:25:33,2309,65091,0.535433,-0.519685,0.653543,12:25:33,224,5185,0.566929,-0.472441,0.669291,12:25:33,0,0,0,54,36,48,0,12:25:33,-46,49948,8789.743268,15857.47,3.25,-93
211,3824,0.062992,-0.220472,0.968504,12:25:35,261,5831,0.070866,-0.204724,0.968504,12:25:35,1779,55937,0.094488,-0.204724,0.968504,12:25:35,205,5288,0.125984,-0.244094,0.952756,12:25:35,0,0,0,54,36,48,0,12:25:35,-45.5,49941,8778.562166,15863.96,3.71,-93
283,5083,0.677165,-0.055118,0.724409,12:25:38,253,5719,0.669291,-0.055118,0.732283,12:25:38,2492,65091,0.669291,-0.062992,0.732283,12:25:39,221,5831,0.685039,-0.07874,0.716535,12:25:39,0,0,0,54,36,48,0,12:25:38,-45,49929,8759.427639,15875.09,2.32,-95
282,5083,0.661417,-0.338583,0.661417,12:25:41,213,4693,0.637795,-0.330709,0.677165,12:25:41,2236,65091,0.645669,-0.314961,0.685039,12:25:41,268,7473,0.653543,-0.299213,0.685039,12:25:41,0,0,0,54,36,48,0,12:25:40,-46,49924,8751.467233,15879.73,4.17,-95
183,3156,-0.110236,0,0.992126,12:25:43,248,5393,-0.110236,0.015748,0.992126,12:25:43,292,180,-0.125984,0.047244,0.984252,12:25:43,1276,51411,-0.141732,0.031496,0.984252,12:25:43,0,0,0,54,36,48,0,12:25:42,-46,49915,8737.156726,15888.07,3.71,-97
279,5083,0.724409,0.141732,0.661417,12:25:45,247,5288,0.724409,0.086614,0.677165,12:25:45,1525,42680,0.732283,0.102362,0.661417,12:25:45,1543,65091,0.748031,0.110236,0.645669,12:25:45,0,0,0,54,36,48,0,12:25:44,-46.5,49907,8724.455919,15895.48,2.78,-98
207,3745,-0.385827,-0.181102,0.897638,12:25:48,221,4600,-0.354331,-0.181102,0.913386,12:25:48,301,6545,-0.370079,-0.173228,0.905512,12:25:49,1252,65091,-0.283465,-0.149606,0.944882,12:25:49,0,0,0,54,36,48,0,12:25:48,-48.5,49895,8705.439313,15906.6,3.7,-95
327,6299,0.653543,0.496063,0.559055,12:25:51,261,5609,0.653543,0.480315,0.566929,12:25:51,210,4508,0.661417,0.480315,0.566929,12:25:50,2181,65091,0.669291,0.472441,0.559055,12:25:50,0,0,0,54,36,48,0,12:25:50,-49,49887,8692.784607,15914.01,3.24,-97
283,5609,-0.102362,-0.125984,0.984252,12:25:52,215,4417,-0.070866,-0.181102,0.976378,12:25:52,275,5831,-0.062992,-0.173228,0.976378,12:25:52,1376,65091,-0.07874,-0.141732,0.984252,12:25:52,0,0,0,54,36,48,0,12:25:52,-49.5,49880,8681.726829,15920.49,2.31,-96
319,6671,0.188976,-0.070866,0.976378,12:25:54,218,4508,0.220472,-0.03937,0.968504,12:25:54,251,5288,0.212598,-0.023622,0.968504,12:25:54,1366,65091,0.188976,-0.015748,0.976378,12:25:54,0,0,0,54,36,48,0,12:25:54,-49,49875,8673.837027,15925.12,4.16,-94
424,7905,0.173228,0.669291,0.716535,12:25:56,255,5393,0.173228,0.677165,0.708661,12:25:56,245,5185,0.149606,0.677165,0.708661,12:25:56,1707,65091,0.133858,0.708661,0.685039,12:25:56,0,0,0,54,36,48,0,12:25:56,-49,49866,8659.653448,15933.45,3.7,-96
1728,56888,0.149606,-0.330709,0.929134,12:25:59,189,3824,0.11811,-0.393701,0.905512,12:25:59,242,4885,0.133858,-0.409449,0.897638,12:26:00,306,8358,0.165354,-0.440945,0.874016,12:26:00,0,0,0,54,36,48,0,12:25:59,-49,49854,8640.778075,15944.55,1.85,-94
2143,65091,-0.181102,-0.110236,0.968504,12:26:02,226,4983,-0.23622,-0.07874,0.96063,12:26:02,266,5500,-0.299213,0,0.952756,12:26:02,241,6061,-0.338583,0.023622,0.937008,12:26:02,0,0,0,54,36,48,0,12:26:01,-48,49850,8634.495431,15948.25,4.62,-94
2776,65091,-0.370079,0.330709,0.795276,12:26:04,256,5945,-0.330709,0.275591,0.897638,12:26:04,264,5288,-0.275591,0.244094,0.92126,12:26:04,194,4788,-0.244094,0.188976,0.944882,12:26:04,0,0,0,54,36,48,0,12:26:03,-47,49840,8618.808795,15957.49,3.7,-96
1751,57855,0.299213,-0.574803,0.748031,12:26:06,215,5083,0.283465,-0.574803,0.755906,12:26:06,207,4070,0.283465,-0.551181,0.779528,12:26:06,244,6061,0.259843,-0.535433,0.795276,12:26:06,0,0,0,54,36,48,0,12:26:05,-47,49832,8606.280005,15964.89,4.16,-94
2579,65091,-0.755906,0.102362,0.637795,12:26:08,309,7758,-0.76378,0.062992,0.629921,12:26:08,280,5609,-0.771654,0.062992,0.629921,12:26:08,180,4155,-0.76378,0.047244,0.629921,12:26:08,0,0,0,54,36,48,0,12:26:07,-46,49823,8592.206883,15973.2,2.31,-97
1560,37898,0.244094,-0.370079,0.889764,12:26:09,1533,53176,0.267717,-0.393701,0.874016,12:26:09,203,3987,0.307087,-0.401575,0.858268,12:26:10,215,4983,0.314961,-0.393701,0.858268,12:26:10,0,0,0,54,36,48,0,12:26:09,-46,49818,8584.398426,15977.82,4.62,-96
324,6545,0.086614,-0.464567,0.874016,12:26:12,1946,65091,0.070866,-0.464567,0.88189,12:26:12,240,4983,0.03937,-0.464567,0.88189,12:26:11,214,4788,0.031496,-0.448819,0.889764,12:26:11,0,0,0,54,36,48,0,12:26:11,-46,49808,8568.802793,15987.06,4.15,-95
245,4600,-0.362205,-0.716535,0.582677,12:26:13,2218,65091,-0.330709,-0.716535,0.606299,12:26:13,280,5945,-0.299213,-0.716535,0.622047,12:26:13,241,5500,-0.299213,-0.724409,0.614173,12:26:13,0,0,0,54,36,48,0,12:26:13,-46,49799,8554.790947,15995.37,5.08,-96
322,6545,0.472441,-0.102362,0.866142,12:26:16,1654,55937,0.488189,-0.07874,0.858268,12:26:16,202,4241,0.496063,-0.03937,0.866142,12:26:16,174,3824,0.472441,-0.055118,0.874016,12:26:16,0,0,0,54,36,48,0,12:26:15,-45,49788,8537.696465,16005.52,2.77,-94
336,6061,-0.251969,-0.661417,0.692913,12:26:18,1943,65091,-0.307087,-0.685039,0.653543,12:26:18,266,5500,-0.338583,-0.685039,0.629921,12:26:18,239,5609,-0.370079,-0.700787,0.598425,12:26:18,0,0,0,54,36,48,0,12:26:17,-45.5,49782,8528.386602,16011.06,3.38,-97
1731,44906,-0.133858,-0.314961,0.929134,12:26:20,1590,50550,-0.070866,-0.283465,0.952756,12:26:20,234,4508,0.023622,-0.267717,0.96063,12:26:20,199,4600,0.110236,-0.23622,0.96063,12:26:20,0,0,0,54,36,48,0,12:26:20,-45.5,49771,8511.344877,16021.2,2.77,-95
1786,58838,0.212598,-0.354331,0.905512,12:26:22,253,6179,0.19685,-0.346457,0.913386,12:26:22,219,4508,0.141732,-0.330709,0.929134,12:26:23,221,5393,0.086614,-0.314961,0.937008,12:26:22,0,0,0,54,36,48,0,12:26:22,-45,49765,8502.063745,16026.73,4.61,-93
2868,65091,-0.535433,0.637795,0.543307,12:26:25,261,5609,-0.519685,0.614173,0.590551,12:26:24,280,5719,-0.503937,0.590551,0.622047,12:26:24,229,8515,-0.496063,0.582677,0.629921,12:26:24,0,0,0,54,36,48,0,12:26:24,-45,49755,8486.617676,16035.95,#DIV/0!,-96
2868,65091,-0.535433,0.637795,0.543307,12:26:25,261,5609,-0.519685,0.614173,0.590551,12:26:24,280,5719,-0.503937,0.590551,0.622047,12:26:24,229,8515,-0.496063,0.582677,0.629921,12:26:24,0,0,0,54,36,48,0,12:26:24,-45,49755,8486.617676,16035.95,2.99,-96
253,4600,0.456693,0.062992,0.88189,12:26:28,240,5185,0.464567,0.062992,0.874016,12:26:28,306,7334,0.488189,0.07874,0.866142,12:26:28,1570,65091,0.535433,0.110236,0.826772,12:26:28,0,0,0,54,36,48,0,12:26:28,-46,49742,8466.579724,16047.93,3.68,-95
296,5393,0.787402,-0.173228,0.582677,12:26:30,235,5393,0.755906,-0.204724,0.606299,12:26:30,2534,65091,0.755906,-0.204724,0.606299,12:26:30,224,5609,0.732283,-0.212598,0.637795,12:26:31,0,0,0,54,36,48,0,12:26:30,-45.5,49734,8454.272198,16055.3,3.22,-93
237,4508,0.188976,0.03937,0.976378,12:26:32,356,9336,0.212598,-0.015748,0.968504,12:26:33,1712,43410,0.204724,-0.031496,0.976378,12:26:33,155,3368,0.220472,-0.03937,0.968504,12:26:33,0,0,0,54,36,48,0,12:26:32,-45,49727,8443.517788,16061.75,2.3,-95
259,5185,0,-0.551181,0.826772,12:26:35,2063,65091,-0.023622,-0.582677,0.811024,12:26:35,263,5719,-0.031496,-0.566929,0.818898,12:26:35,221,5083,-0.055118,-0.566929,0.811024,12:26:35,0,0,0,54,36,48,0,12:26:34,-46,49722,8435.844442,16066.35,3.68,-95
1872,48050,-0.377953,-0.566929,0.716535,12:26:37,1638,56888,-0.385827,-0.543307,0.740157,12:26:37,261,5288,-0.370079,-0.535433,0.748031,12:26:37,226,5288,-0.377953,-0.519685,0.755906,12:26:37,0,0,0,54,36,48,0,12:26:36,-45,49714,8423.581589,16073.72,5.06,-96
1634,45672,0.606299,-0.314961,0.724409,12:26:39,229,5288,0.590551,-0.338583,0.716535,12:26:39,162,3225,0.582677,-0.377953,0.716535,12:26:39,235,5945,0.551181,-0.393701,0.724409,12:26:39,0,0,0,54,36,48,0,12:26:38,-45,49703,8406.749263,16083.84,3.37,-92
2569,65091,-0.503937,0.622047,0.582677,12:26:41,256,5500,-0.511811,0.645669,0.559055,12:26:41,279,5831,-0.503937,0.653543,0.551181,12:26:41,1064,40562,-0.464567,0.685039,0.551181,12:26:41,0,0,0,54,36,48,0,12:26:41,-44.5,49692,8389.950569,16093.96,2.76,-95
1669,48870,-0.055118,-0.062992,0.992126,12:26:43,213,4241,-0.047244,-0.102362,0.992126,12:26:43,259,5500,-0.047244,-0.165354,0.976378,12:26:44,1132,49703,-0.094488,-0.220472,0.968504,12:26:43,0,0,0,54,36,48,0,12:26:43,-47.5,49686,8380.801796,16099.48,1.84,-96
359,7334,0.188976,-0.110236,0.968504,12:26:46,208,4328,0.23622,-0.110236,0.96063,12:26:45,242,5185,0.251969,-0.086614,0.96063,12:26:45,1302,64005,0.259843,-0.055118,0.96063,12:26:45,0,0,0,54,36,48,0,12:26:45,-46,49682,8374.708156,16103.15,5.06,-93
330,6671,0.094488,0.401575,0.905512,12:26:47,247,5185,0.055118,0.385827,0.913386,12:26:47,255,5500,0.007874,0.377953,0.92126,12:26:47,1579,65091,0,0.401575,0.913386,12:26:47,0,0,0,54,36,48,0,12:26:47,-46.5,49671,8357.97348,16113.27,3.68,-95
